UM1: cpd00128_c cpd03447_c cpd09410_c cpd15500_c cpd00147_c rxn00143 rxn03052 rxn04674 cpd08636_c rxn01138 rxn01406 cpd02555_c rxn01021 cpd00182_c cpd03448_c rxn03397 rxn05958 rxn08558 rxn11944 cpd02738_c cpd01401_c cpd15353_c cpd00019_c cpd02227_c rxn08557 cpd01981_c cpd15499_c rxn00139 rxn10094 rxn01859 cpd00438_c cpd15352_c cpd00837_c rxn08336
UM2: rxn08549 cpd00134_c cpd15524_c rxn08086 cpd15309_c rxn00947 rxn05461 rxn05460 cpd11570_c cpd11476_c cpd11572_c cpd11571_c rxn09111 cpd15277_c cpd15545_c cpd00214_c rxn08309 rxn05462 rxn10202 cpd15419_c rxn05458 cpd15327_c rxn08297 rxn10211
UM3: rxn10212 rxn09109 cpd11481_c rxn08084 rxn05736 cpd11485_c cpd01695_c cpd15331_c rxn05332 rxn05336 cpd11477_c rxn08547 rxn08307 cpd11466_c cpd15543_c rxn10203 cpd15423_c cpd15522_c cpd15307_c rxn08295 rxn05457 rxn05344 cpd03847_c
UM4: cpd11567_c rxn10207 cpd11435_c cpd11568_c cpd11566_c cpd15703_c rxn05247 rxn05455 cpd15718_c cpd15679_c rxn10261 cpd11565_c rxn10216 cpd15673_c cpd15685_c rxn05431 rxn05429 rxn05430 rxn10222 rxn10255 cpd11430_c
UM5: cpd11468_c cpd11467_c cpd15542_c cpd11491_c rxn09108 rxn08306 rxn08546 rxn08294 rxn05345 cpd15417_c rxn05335 rxn05342 rxn08083 cpd15325_c cpd15521_c cpd15306_c cpd11484_c
UM6: cpd15688_c cpd15721_c cpd11441_c rxn10225 rxn05250 cpd11569_c rxn05456 cpd11440_c rxn10258 cpd15706_c rxn10210 rxn10264 cpd15676_c cpd15682_c rxn10219
UM7: cpd15675_c cpd15687_c rxn05248 cpd11438_c rxn05451 cpd15705_c cpd11439_c cpd15681_c rxn10263 rxn10224 cpd15720_c rxn10218 rxn10209 rxn10257
UM8: cpd15378_c rxn02484 rxn03108 cpd00793_c cpd02636_c cpd00939_c rxn01537 cpd02894_c rxn03075 cpd02654_c rxn02305 cpd02775_c cpd08289_c rxn09310
UM9: cpd15704_c cpd15686_c cpd11436_c cpd15719_c rxn05453 cpd11437_c rxn10223 rxn10217 cpd15680_c cpd15674_c rxn05249 rxn10262 rxn10256 rxn10208
UM10: rxn09110 rxn08548 cpd15422_c cpd15294_c cpd15523_c cpd15308_c rxn08308 rxn08085 cpd15330_c rxn08296 cpd15544_c
UM11: cpd15546_c rxn08298 rxn09112 rxn08310 rxn08550 cpd15326_c cpd15418_c rxn08087 cpd15239_c cpd15525_c cpd15310_c
UM12: cpd11825_c rxn09114 rxn08312 rxn08300 rxn08552 cpd15420_c cpd15312_c cpd15527_c cpd15548_c cpd15328_c rxn08089
UM13: rxn00499 rxn01053 cpd00334_c rxn02319 cpd00159_c rxn01620 rxn02263 cpd01186_c cpd00806_c cpd00751_c
UM14: rxn03892 cpd02591_c rxn03891 rxn01486 cpd00289_c cpd02590_c cpd00906_c cpd02557_c rxn12008 rxn05287
UM15: cpd11545_c rxn05410 rxn05411 cpd11546_c rxn05409 rxn05408 cpd00481_c cpd11547_c cpd11548_c
UM16: rxn04457 rxn04456 cpd01567_c cpd08625_c cpd09027_c rxn04132 rxn04133 cpd01092_c
UM17: cpd00218_c rxn01647 rxn01646 cpd02016_c rxn00938 cpd00133_c cpd03471_c rxn01265
UM18: cpd14905_c rxn04082 rxn02321 rxn07492 cpd00808_c cpd10596_c cpd02100_c rxn04928
UM19: rxn01675 cpd00626_c rxn01997 cpd00522_c cpd02113_c cpd00521_c rxn02003 rxn02000
UM20: cpd11483_c cpd11471_c cpd11472_c rxn05334 rxn05350 cpd11490_c rxn05341
UM21: cpd11558_c cpd11559_c cpd11560_c cpd11557_c rxn05421 rxn05423 rxn05422
UM22: cpd11489_c cpd11474_c rxn05331 cpd11480_c rxn05340 cpd11469_c rxn05348
UM23: cpd02230_c cpd00867_c cpd00121_c rxn00881 rxn00882 rxn00883 cpd02484_c
UM24: cpd11486_c cpd11473_c rxn05330 rxn05346 cpd11479_c rxn05337 cpd11464_c
UM25: cpd11553_c rxn05417 rxn05418 rxn05419 cpd11555_c cpd11556_c cpd11554_c
UM26: rxn05414 rxn05415 rxn05413 cpd11552_c cpd11551_c cpd11549_c cpd11550_c
UM27: cpd02338_c cpd00043_c rxn00355 rxn00358 cpd00348_c rxn00808 rxn00214
UM28: cpd03491_c rxn03407 rxn03903 cpd02862_c cpd02948_c cpd03492_c rxn03933
UM29: rxn05459 cpd00327_c cpd01080_c cpd11573_c rxn10204 rxn09449 rxn10213
UM30: cpd11470_c cpd11482_c cpd11475_c rxn05333 rxn05343 cpd11487_c rxn05338
UM31: cpd11563_c cpd11564_c cpd11561_c rxn05425 rxn05427 rxn05426 cpd11562_c
UM32: rxn01985 rxn00836 cpd03279_c cpd00246_c cpd00226_c rxn01358
UM33: rxn00048 cpd02656_c cpd02882_c cpd11225_c rxn03080 rxn05040
UM34: cpd00417_c rxn01291 rxn05173 cpd00224_e cpd00224_c EX_cpd00224_e
UM35: rxn00985 cpd01844_c rxn04794 rxn00670 cpd00141_c cpd00086_c
UM36: rxn00792 EX_cpd00104_e cpd00104_e cpd00104_c cpd03517_c rxn05223
UM37: cpd00931_c cpd02720_c cpd00957_c rxn02475 rxn02474 rxn00300
UM38: cpd15584_c cpd15585_c cpd00116_c rxn09979 rxn09978
UM39: cpd00221_c cpd02182_c cpd00428_c rxn01274 rxn01834
UM40: cpd00449_c rxn01241 cpd00836_c cpd00213_c rxn01871
UM41: rxn00695 rxn08615 cpd15302_c cpd00387_c cpd00155_c
UM42: cpd11576_c EX_cpd11576_e rxn05614 cpd11576_e
UM43: rxn05183 EX_cpd00637_e cpd00637_e cpd00637_c
UM44: cpd01262_e EX_cpd01262_e cpd01262_c rxn05608
UM45: rxn03884 cpd02711_c rxn01123 cpd00176_c
UM46: EX_cpd04097_e cpd04097_e cpd04097_c rxn10344
UM47: cpd01329_c cpd01329_e rxn10174 EX_cpd01329_e
UM48: EX_cpd00073_e cpd00073_c rxn05667 cpd00073_e
UM49: cpd00830_c rxn02339 rxn00328 cpd01974_c
UM50: cpd15560_c cpd15561_c rxn08556 rxn08335
UM51: cpd00540_c rxn05181 EX_cpd00540_e cpd00540_e
UM52: rxn05339 cpd11478_c cpd11465_c rxn05329
UM53: rxn10343 cpd00531_e EX_cpd00531_e cpd00531_c
UM54: cpd02612_c rxn01951 rxn01506
UM55: cpd03487_c cpd03488_c rxn03406
UM56: cpd00658_c rxn02177 cpd02566_c
UM57: EX_cpd03696_e cpd03696_e rxn05501
UM58: rxn01664 cpd02522_c cpd00352_c
UM59: cpd03607_c cpd03608_c rxn03446
UM60: cpd02074_c cpd00922_c rxn02916
UM61: cpd15773_c cpd15746_c rxn10316
UM62: cpd15238_c rxn09450 cpd15237_c
UM63: rxn00016 cpd01157_c cpd00122_c
UM64: cpd15774_c rxn10317 cpd15747_c
UM65: cpd04539_c cpd08449_c rxn05116
UM66: cpd15781_c rxn10324 cpd15754_c
UM67: cpd01030_e EX_cpd01030_e rxn05647
UM68: cpd01644_c cpd02183_c rxn02788
UM69: rxn10321 cpd15751_c cpd15778_c
UM70: rxn10322 cpd15779_c cpd15752_c
UM71: cpd15780_c rxn10323 cpd15753_c
UM72: rxn03907 cpd08287_c cpd08286_c
UM73: rxn10339 cpd15796_c cpd15724_c
UM74: rxn00224 cpd01476_c cpd00028_c
UM75: cpd15274_c cpd15269_c rxn09448
UM76: cpd00098_c rxn00758 cpd00507_c
UM77: rxn10340 cpd15797_c cpd15725_c
UM78: cpd11912_c cpd12227_c rxn06937
UM79: cpd15792_c rxn10335 cpd15536_c
UM80: cpd15538_c cpd15791_c rxn10334
UM81: cpd15726_c rxn10341 cpd15798_c
UM82: cpd00162_c cpd00908_c rxn01073
UM83: rxn07584 cpd00541_c cpd14955_c
UM84: rxn02666 cpd02211_c cpd01298_c
UM85: rxn10342 cpd15727_c cpd15799_c
UM86: rxn00816 cpd00208_c
UM87: cpd01217_c rxn01649
UM88: cpd11433_c rxn05251
UM89: cpd00296_c rxn01509
UM90: cpd00144_c rxn00211
UM91: cpd00112_c rxn00827
UM92: cpd01133_c rxn02596
UM93: rxn01270 cpd00616_c
UM94: rxn05252 cpd11431_c
UM95: cpd00654_c rxn01800
UM96: cpd00045_c rxn06023
UM97: rxn00065 cpd00446_c
UM98: rxn03838 cpd03200_c
UM99: cpd00294_c rxn01127
UM100: cpd00251_c rxn00775
UM101: rxn00420 cpd00738_c
UM102: rxn00206 cpd00532_c
UM103: cpd02147_c rxn01331
UM104: cpd06227_c rxn00689
UM105: rxn03012 cpd02414_c
UM106: cpd01155_c rxn00322
UM107: rxn05607 cpd01919_c
UM108: cpd00393_c rxn01602
UM109: rxn01102 cpd00223_c
UM110: rxn01304 cpd00078_c
UM111: cpd00311_c rxn01548
UM112: rxn01648 cpd00307_c
UM113: rxn00776 cpd00859_c
UM114: rxn05064 cpd01101_c
UM115: rxn03409 cpd03496_c
UM116: cpd00727_c rxn00980
UM117: rxn01653 cpd02197_c
UM118: rxn01210 cpd03524_c
UM119: rxn01143 cpd00184_c
UM120: cpd02090_c rxn08669
UM121: cpd02740_c rxn00303
UM122: rxn00543 cpd00363_c
UM123: cpd00138_c
UM124: cpd00314_c
UM125: rxn00740
UM126: cpd03696_c
UM127: cpd01030_c
UM128: rxn00423
UM129: EX_cpd00971_e
UM130: EX_cpd01012_e
UM131: cpd00794_c
